Date,Mode,Category,Note,Amount,Income/Expense,Currency,year,month,Transaction_id
09-05-2018,Cash,Groceries,Biscuits,45,Expense,INR,2018,May,TXN2036
09-05-2018,Cash,Communication,Newspaper,12,Expense,INR,2018,May,TXN2037
10-05-2018,Saving Bank account 1,Miscellaneous,No notes available!,947,Income,INR,2018,May,TXN2038
10-05-2018,Saving Bank account 1,Groceries,Ice cream,80,Expense,INR,2018,May,TXN2039
11-05-2018,Cash,Groceries,Rajgira ladu,20,Expense,INR,2018,May,TXN2040
12-05-2018,Credit Card,Groceries,Dinner,437,Expense,INR,2018,May,TXN2041
12-05-2018,Cash,Groceries,snacks,48,Expense,INR,2018,May,TXN2042
12-05-2018,Saving Bank account 1,Groceries,Milk,72,Expense,INR,2018,May,TXN2043
12-05-2018,Cash,Groceries,Lunch,70,Expense,INR,2018,May,TXN2044
13-05-2018,Cash,Miscellaneous,No notes available!,20,Income,INR,2018,May,TXN2045
13-05-2018,Cash,Education,Stationary,12,Expense,INR,2018,May,TXN2046
13-05-2018,Cash,Discretionary,Laundry,77,Expense,INR,2018,May,TXN2047
14-05-2018,Cash,Transportation,auto,40,Expense,INR,2018,May,TXN2048
14-05-2018,Cash,Transportation,Train,40,Expense,INR,2018,May,TXN2049
14-05-2018,Saving Bank account 1,Groceries,fruits,1250,Expense,INR,2018,May,TXN2050
14-05-2018,Cash,Groceries,snacks,15,Expense,INR,2018,May,TXN2051
14-05-2018,Cash,Transportation,auto,50,Expense,INR,2018,May,TXN2052
14-05-2018,Cash,Miscellaneous,No notes available!,40,Expense,INR,2018,May,TXN2053
14-05-2018,Saving Bank account 1,Communication,Mobile Service Provider,301,Expense,INR,2018,May,TXN2054
14-05-2018,Saving Bank account 1,Miscellaneous,No notes available!,21,Income,INR,2018,May,TXN2055
15-05-2018,Cash,Transportation,auto,30,Expense,INR,2018,May,TXN2056
15-05-2018,Saving Bank account 1,Groceries,Ice cream,135,Expense,INR,2018,May,TXN2057
15-05-2018,Saving Bank account 1,Utilities,Appliances,21500,Expense,INR,2018,May,TXN2058
15-05-2018,Cash,Transportation,auto,50,Expense,INR,2018,May,TXN2059
18-05-2018,Saving Bank account 1,Communication,Mobile Service Provider,301,Expense,INR,2018,May,TXN2060
19-05-2018,Cash,Utilities,Kitchen,25,Expense,INR,2018,May,TXN2061
19-05-2018,Saving Bank account 1,Communication,Mobile Service Provider,15,Expense,INR,2018,May,TXN2062
20-05-2018,Saving Bank account 1,Healthcare,misc,122,Expense,INR,2018,May,TXN2063
21-05-2018,Cash,Healthcare,Pocket money,140,Expense,INR,2018,May,TXN2064
22-05-2018,Cash,Healthcare,Health,154,Expense,INR,2018,May,TXN2065
23-05-2018,Credit Card,Communication,Tata Sky,166,Expense,INR,2018,May,TXN2066
24-05-2018,Saving Bank account 1,Communication,Mobile Service Provider,667,Expense,INR,2018,May,TXN2067
26-05-2018,Cash,Transportation,auto,50,Expense,INR,2018,May,TXN2068
27-05-2018,Saving Bank account 2,Interest,No notes available!,28,Income,INR,2018,May,TXN2069
27-05-2018,Cash,Utilities,Kirana,75,Expense,INR,2018,May,TXN2070
28-05-2018,Cash,Discretionary,grooming,100,Expense,INR,2018,May,TXN2071
28-05-2018,Credit Card,Communication,Mobile Service Provider,25,Expense,INR,2018,May,TXN2072
30-05-2018,Saving Bank account 1,Mutual Funds,No notes available!,88,Income,INR,2018,May,TXN2073
31-05-2018,Saving Bank account 1,Salary,No notes available!,65134,Income,INR,2018,May,TXN2074
09-06-2018,Credit Card,Communication,Mobile Service Provider,667,Expense,INR,2018,June,TXN2075
10-06-2018,Saving Bank account 1,Utilities,home decor,3000,Expense,INR,2018,June,TXN2076
11-06-2018,Credit Card,Education,No notes available!,1407,Expense,INR,2018,June,TXN2077
11-06-2018,Cash,Groceries,Eggs,84,Expense,INR,2018,June,TXN2078
15-06-2018,Saving Bank account 1,Transportation,train,1213.6,Expense,INR,2018,June,TXN2079
15-06-2018,Saving Bank account 1,Communication,Mobile Service Provider,15,Expense,INR,2018,June,TXN2080
18-06-2018,Saving Bank account 1,Communication,Mobile Service Provider,15,Expense,INR,2018,June,TXN2081
19-06-2018,Saving Bank account 1,Healthcare,Pocket money,2000,Expense,INR,2018,June,TXN2082
19-06-2018,Saving Bank account 1,Communication,Mobile Service Provider,25,Expense,INR,2018,June,TXN2083
22-06-2018,Saving Bank account 1,Communication,Mobile Service Provider,181,Expense,INR,2018,June,TXN2084
23-06-2018,Cash,Transportation,auto,30,Expense,INR,2018,June,TXN2085
23-06-2018,Credit Card,Communication,Mobile Service Provider,2545,Expense,INR,2018,June,TXN2086
24-06-2018,Cash,Transportation,auto,40,Expense,INR,2018,June,TXN2087
24-06-2018,Saving Bank account 1,Groceries,breakfast,18,Expense,INR,2018,June,TXN2088
24-06-2018,Saving Bank account 1,Groceries,Milk,72,Expense,INR,2018,June,TXN2089
24-06-2018,Credit Card,Healthcare,Health,211.75,Expense,INR,2018,June,TXN2090
24-06-2018,Credit Card,Communication,Tata Sky,157,Expense,INR,2018,June,TXN2091
24-06-2018,Cash,Groceries,snacks,60,Expense,INR,2018,June,TXN2092
24-06-2018,Cash,Transportation,Train,30,Expense,INR,2018,June,TXN2093
25-06-2018,Credit Card,Utilities,Kirana,2074,Expense,INR,2018,June,TXN2094
25-06-2018,Saving Bank account 1,Groceries,Lunch,320,Expense,INR,2018,June,TXN2095
26-06-2018,Cash,Transportation,auto,30,Expense,INR,2018,June,TXN2096
26-06-2018,Credit Card,Utilities,Kirana,1990,Expense,INR,2018,June,TXN2097
26-06-2018,Saving Bank account 1,Utilities,Appliances,13050,Expense,INR,2018,June,TXN2098
26-06-2018,Cash,Transportation,Train,20,Expense,INR,2018,June,TXN2099
26-06-2018,Cash,Groceries,Tea,20,Expense,INR,2018,June,TXN2100
26-06-2018,Cash,Groceries,snacks,30,Expense,INR,2018,June,TXN2101
26-06-2018,Saving Bank account 1,Utilities,Hardware,70,Expense,INR,2018,June,TXN2102
27-06-2018,Credit Card,Miscellaneous,No notes available!,4720,Expense,INR,2018,June,TXN2103
27-06-2018,Credit Card,Discretionary,Entry Fees,308.85,Expense,INR,2018,June,TXN2104
27-06-2018,Saving Bank account 1,Miscellaneous,No notes available!,3000,Income,INR,2018,June,TXN2105
27-06-2018,Cash,Groceries,Tea,14,Expense,INR,2018,June,TXN2106
27-06-2018,Cash,Utilities,gadgets,100,Expense,INR,2018,June,TXN2107
27-06-2018,Cash,Utilities,gadgets,100,Expense,INR,2018,June,TXN2108
27-06-2018,Credit Card,Discretionary,Footwear,550,Expense,INR,2018,June,TXN2109
27-06-2018,Cash,Transportation,auto,25,Expense,INR,2018,June,TXN2110
27-06-2018,Cash,Transportation,Train,80,Expense,INR,2018,June,TXN2111
27-06-2018,Cash,Transportation,auto,30,Expense,INR,2018,June,TXN2112
27-06-2018,Credit Card,Discretionary,Accessories,450,Expense,INR,2018,June,TXN2113
28-06-2018,Credit Card,Discretionary,Footwear,64.82,Expense,INR,2018,June,TXN2114
28-06-2018,Cash,Transportation,Taxi,228,Expense,INR,2018,June,TXN2115
28-06-2018,Cash,Groceries,snacks,70,Expense,INR,2018,June,TXN2116
28-06-2018,Credit Card,Groceries,Dinner,455,Expense,INR,2018,June,TXN2117
29-06-2018,Saving Bank account 1,Mutual Funds,No notes available!,44,Income,INR,2018,June,TXN2118
29-06-2018,Cash,Utilities,Kitchen,50,Expense,INR,2018,June,TXN2119
29-06-2018,Cash,Utilities,Appliances,270,Expense,INR,2018,June,TXN2120
29-06-2018,Cash,Utilities,Hardware,70,Expense,INR,2018,June,TXN2121
30-06-2018,Saving Bank account 1,Salary,No notes available!,65122,Income,INR,2018,June,TXN2122
30-06-2018,Saving Bank account 1,Interest,No notes available!,342,Income,INR,2018,June,TXN2123
30-06-2018,Saving Bank account 1,Mutual Funds,No notes available!,43,Income,INR,2018,June,TXN2124
30-06-2018,Saving Bank account 1,Utilities,Appliances,1200,Expense,INR,2018,June,TXN2125
01-07-2018,Debit Card,Discretionary,Movie,461,Expense,INR,2018,July,TXN2126
01-07-2018,Credit Card,Transportation,Travels,1890,Expense,INR,2018,July,TXN2127
01-07-2018,Saving Bank account 1,Groceries,snacks,15,Expense,INR,2018,July,TXN2128
01-07-2018,Saving Bank account 1,Groceries,Milk,72,Expense,INR,2018,July,TXN2129
01-07-2018,Cash,Discretionary,Laundry,98,Expense,INR,2018,July,TXN2130
01-07-2018,Saving Bank account 1,Miscellaneous,Home,10000,Expense,INR,2018,July,TXN2131
01-07-2018,Saving Bank account 1,Discretionary,Clothing,430,Expense,INR,2018,July,TXN2132
02-07-2018,Cash,Transportation,auto,40,Expense,INR,2018,July,TXN2133
02-07-2018,Cash,Transportation,Bus,26,Expense,INR,2018,July,TXN2134
02-07-2018,Credit Card,Utilities,home decor,626,Expense,INR,2018,July,TXN2135
02-07-2018,Cash,Transportation,Bus,20,Expense,INR,2018,July,TXN2136
02-07-2018,Cash,Transportation,auto,50,Expense,INR,2018,July,TXN2137
02-07-2018,Saving Bank account 1,Utilities,Kirana,1595,Expense,INR,2018,July,TXN2138
03-07-2018,Saving Bank account 1,Mutual Funds,No notes available!,52.5,Income,INR,2018,July,TXN2139
03-07-2018,Credit Card,Communication,Tata Sky,154,Expense,INR,2018,July,TXN2140
03-07-2018,Saving Bank account 1,Groceries,Milk,36,Expense,INR,2018,July,TXN2141
03-07-2018,Cash,Utilities,No notes available!,500,Expense,INR,2018,July,TXN2142
04-07-2018,Cash,Discretionary,grooming,50,Expense,INR,2018,July,TXN2143
04-07-2018,Cash,Healthcare,Hospital,100,Expense,INR,2018,July,TXN2144
04-07-2018,Saving Bank account 1,Healthcare,Lab Tests,1440,Expense,INR,2018,July,TXN2145
04-07-2018,Cash,Healthcare,Pocket money,350,Expense,INR,2018,July,TXN2146
05-07-2018,Cash,Transportation,Train,20,Expense,INR,2018,July,TXN2147
05-07-2018,Cash,Transportation,auto,15,Expense,INR,2018,July,TXN2148
05-07-2018,Cash,Groceries,Tea,7,Expense,INR,2018,July,TXN2149
05-07-2018,Cash,Transportation,auto,83,Expense,INR,2018,July,TXN2150
06-07-2018,Cash,Transportation,Taxi,100,Expense,INR,2018,July,TXN2151
06-07-2018,Cash,Groceries,Dinner,760,Expense,INR,2018,July,TXN2152
07-07-2018,Cash,Transportation,Train,10,Expense,INR,2018,July,TXN2153
07-07-2018,Credit Card,Groceries,Lunch,2,Expense,INR,2018,July,TXN2154
07-07-2018,Saving Bank account 1,Communication,Mahanagar Gas,196,Expense,INR,2018,July,TXN2155
08-07-2018,Saving Bank account 1,Transportation,Taxi,675,Expense,INR,2018,July,TXN2156
08-07-2018,Cash,Transportation,Taxi,130,Expense,INR,2018,July,TXN2157
08-07-2018,Cash,Healthcare,Hospital,500,Expense,INR,2018,July,TXN2158
08-07-2018,Credit Card,Healthcare,Medicine,153,Expense,INR,2018,July,TXN2159
08-07-2018,Saving Bank account 1,Groceries,Tea,30,Expense,INR,2018,July,TXN2160
08-07-2018,Cash,Transportation,Taxi,185,Expense,INR,2018,July,TXN2161
09-07-2018,Cash,Transportation,Petrol,360,Expense,INR,2018,July,TXN2162
09-07-2018,Cash,Groceries,Grocery,60,Expense,INR,2018,July,TXN2163
09-07-2018,Cash,Groceries,Biscuits,20,Expense,INR,2018,July,TXN2164
10-07-2018,Saving Bank account 1,Mutual Funds,No notes available!,180,Income,INR,2018,July,TXN2165
11-07-2018,Cash,Groceries,Bread,57,Expense,INR,2018,July,TXN2166
12-07-2018,Cash,Groceries,Eggs,35,Expense,INR,2018,July,TXN2167
13-07-2018,Credit Card,Healthcare,Medicine,1358,Expense,INR,2018,July,TXN2168
13-07-2018,Saving Bank account 1,Transportation,Taxi,188,Expense,INR,2018,July,TXN2169
14-07-2018,Saving Bank account 1,Miscellaneous,No notes available!,2000,Expense,INR,2018,July,TXN2170
15-07-2018,Cash,Groceries,fruits,30,Expense,INR,2018,July,TXN2171
15-07-2018,Cash,Groceries,vegetables,500,Expense,INR,2018,July,TXN2172
15-07-2018,Cash,Groceries,snacks,48,Expense,INR,2018,July,TXN2173
16-07-2018,Cash,Groceries,snacks,84,Expense,INR,2018,July,TXN2174
16-07-2018,Credit Card,Utilities,Hardware,1190,Expense,INR,2018,July,TXN2175
16-07-2018,Cash,Discretionary,Laundry,84,Expense,INR,2018,July,TXN2176
18-07-2018,Cash,Groceries,flour mill,216,Expense,INR,2018,July,TXN2177
19-07-2018,Cash,Groceries,curd,40,Expense,INR,2018,July,TXN2178
20-07-2018,Cash,Groceries,Ice cream,20,Expense,INR,2018,July,TXN2179
20-07-2018,Cash,Groceries,Potato,25,Expense,INR,2018,July,TXN2180
20-07-2018,Saving Bank account 1,Transportation,Taxi,155,Expense,INR,2018,July,TXN2181
20-07-2018,Cash,Healthcare,Medicine,87,Expense,INR,2018,July,TXN2182
20-07-2018,Cash,Groceries,Onions,25,Expense,INR,2018,July,TXN2183
20-07-2018,Credit Card,Healthcare,Medicine,1048,Expense,INR,2018,July,TXN2184
21-07-2018,Cash,Groceries,Biscuits,45,Expense,INR,2018,July,TXN2185
21-07-2018,Saving Bank account 1,Groceries,snacks,60,Expense,INR,2018,July,TXN2186
21-07-2018,Cash,Groceries,fruits,30,Expense,INR,2018,July,TXN2187
21-07-2018,Cash,Utilities,Kirana,368,Expense,INR,2018,July,TXN2188
23-07-2018,Cash,Groceries,breakfast,100,Expense,INR,2018,July,TXN2189
23-07-2018,Credit Card,Communication,Tata Sky,154,Expense,INR,2018,July,TXN2190
26-07-2018,Saving Bank account 1,Miscellaneous,No notes available!,6780,Income,INR,2018,July,TXN2191
26-07-2018,Cash,Groceries,Biscuits,40,Expense,INR,2018,July,TXN2192
27-07-2018,Saving Bank account 1,Miscellaneous,No notes available!,826,Expense,INR,2018,July,TXN2193
28-07-2018,Credit Card,Utilities,Kirana,3750,Expense,INR,2018,July,TXN2194
28-07-2018,Cash,Groceries,vegetables,195,Expense,INR,2018,July,TXN2195
28-07-2018,Debit Card,Discretionary,Movie,481.36,Expense,INR,2018,July,TXN2196
28-07-2018,Cash,Healthcare,Pocket money,200,Expense,INR,2018,July,TXN2197
29-07-2018,Saving Bank account 1,Groceries,Eating out,260,Expense,INR,2018,July,TXN2198
29-07-2018,Cash,Transportation,auto,50,Expense,INR,2018,July,TXN2199
29-07-2018,Saving Bank account 1,Transportation,Train,40,Expense,INR,2018,July,TXN2200
29-07-2018,Cash,Groceries,breakfast,105,Expense,INR,2018,July,TXN2201
29-07-2018,Cash,Transportation,auto,15,Expense,INR,2018,July,TXN2202
30-07-2018,Cash,Groceries,breakfast,25,Expense,INR,2018,July,TXN2203
30-07-2018,Saving Bank account 1,Groceries,Lunch,212,Expense,INR,2018,July,TXN2204
30-07-2018,Cash,Healthcare,Medicine,132,Expense,INR,2018,July,TXN2205
30-07-2018,Cash,Healthcare,Medicine,100,Expense,INR,2018,July,TXN2206
31-07-2018,Saving Bank account 1,Salary,No notes available!,70255,Income,INR,2018,July,TXN2207
31-07-2018,Cash,Groceries,chocolate,10,Expense,INR,2018,July,TXN2208
31-07-2018,Cash,Utilities,No notes available!,2000,Expense,INR,2018,July,TXN2209
31-07-2018,Saving Bank account 1,Miscellaneous,Home,30000,Expense,INR,2018,July,TXN2210
31-07-2018,Cash,Discretionary,Laundry,91,Expense,INR,2018,July,TXN2211
01-08-2018,Cash,Healthcare,Pocket money,40,Expense,INR,2018,August,TXN2212
02-08-2018,Cash,Utilities,Kirana,18,Expense,INR,2018,August,TXN2213
02-08-2018,Cash,Healthcare,Health,1000,Expense,INR,2018,August,TXN2214
02-08-2018,Cash,Groceries,flour mill,216,Expense,INR,2018,August,TXN2215
03-08-2018,Cash,Healthcare,Pocket money,2000,Expense,INR,2018,August,TXN2216
03-08-2018,Saving Bank account 1,Miscellaneous,No notes available!,100,Income,INR,2018,August,TXN2217
03-08-2018,Saving Bank account 1,Mutual Funds,No notes available!,180,Income,INR,2018,August,TXN2218
05-08-2018,Credit Card,Healthcare,clothes,398,Expense,INR,2018,August,TXN2219
05-08-2018,Cash,Transportation,auto,15,Expense,INR,2018,August,TXN2220
05-08-2018,Cash,Transportation,Train,20,Expense,INR,2018,August,TXN2221
05-08-2018,Credit Card,Discretionary,Clothing,3410,Expense,INR,2018,August,TXN2222
05-08-2018,Credit Card,Healthcare,Health,4300,Expense,INR,2018,August,TXN2223
05-08-2018,Cash,Groceries,Tea,10,Expense,INR,2018,August,TXN2224
05-08-2018,Cash,Healthcare,Pocket money,100,Expense,INR,2018,August,TXN2225
06-08-2018,Cash,Discretionary,grooming,100,Expense,INR,2018,August,TXN2226
10-08-2018,Cash,Healthcare,Pocket money,35,Expense,INR,2018,August,TXN2227
11-08-2018,Cash,Groceries,snacks,96,Expense,INR,2018,August,TXN2228
13-08-2018,Cash,Groceries,Grocery,45,Expense,INR,2018,August,TXN2229
13-08-2018,Cash,Utilities,Appliances,100,Expense,INR,2018,August,TXN2230
13-08-2018,Cash,Utilities,Kirana,594,Expense,INR,2018,August,TXN2231
13-08-2018,Cash,Utilities,home decor,220,Expense,INR,2018,August,TXN2232
13-08-2018,Cash,Groceries,Ice cream,20,Expense,INR,2018,August,TXN2233
13-08-2018,Cash,Groceries,Ice cream,10,Expense,INR,2018,August,TXN2234
14-08-2018,Cash,Groceries,Ice cream,115,Expense,INR,2018,August,TXN2235
14-08-2018,Cash,Discretionary,Laundry,56,Expense,INR,2018,August,TXN2236
14-08-2018,Cash,Utilities,Kirana,160,Expense,INR,2018,August,TXN2237
14-08-2018,Cash,Groceries,snacks,32,Expense,INR,2018,August,TXN2238
14-08-2018,Cash,Healthcare,Pocket money,30,Expense,INR,2018,August,TXN2239
14-08-2018,Saving Bank account 1,Mutual Funds,No notes available!,124,Income,INR,2018,August,TXN2240
15-08-2018,Cash,Groceries,flour mill,216,Expense,INR,2018,August,TXN2241
15-08-2018,Cash,Groceries,Sweets,290,Expense,INR,2018,August,TXN2242
16-08-2018,Credit Card,Communication,Tata Sky,157,Expense,INR,2018,August,TXN2243
17-08-2018,Saving Bank account 1,Mutual Funds,No notes available!,22,Income,INR,2018,August,TXN2244
17-08-2018,Cash,Groceries,Milk,36,Expense,INR,2018,August,TXN2245
17-08-2018,Saving Bank account 1,Groceries,curd,20,Expense,INR,2018,August,TXN2246
19-08-2018,Saving Bank account 1,Communication,Netflix,199,Expense,INR,2018,August,TXN2247
21-08-2018,Cash,Groceries,Milk,36,Expense,INR,2018,August,TXN2248
21-08-2018,Cash,Groceries,Tea,12,Expense,INR,2018,August,TXN2249
22-08-2018,Cash,Groceries,Milk,37,Expense,INR,2018,August,TXN2250
23-08-2018,Credit Card,Transportation,train,1305.4,Expense,INR,2018,August,TXN2251
23-08-2018,Saving Bank account 1,Groceries,Lunch,60,Expense,INR,2018,August,TXN2252
23-08-2018,Credit Card,Transportation,train,1205.4,Expense,INR,2018,August,TXN2253
24-08-2018,Cash,Discretionary,Navratri,1000,Expense,INR,2018,August,TXN2254
24-08-2018,Cash,Groceries,Milk,36,Expense,INR,2018,August,TXN2255
24-08-2018,Cash,Groceries,Rajgira ladu,20,Expense,INR,2018,August,TXN2256
24-08-2018,Saving Bank account 1,Miscellaneous,No notes available!,1000,Income,INR,2018,August,TXN2257
24-08-2018,Credit Card,Groceries,Dinner,1120,Expense,INR,2018,August,TXN2258
25-08-2018,Cash,Discretionary,Laundry,91,Expense,INR,2018,August,TXN2259
26-08-2018,Saving Bank account 1,Interest,No notes available!,30,Income,INR,2018,August,TXN2260
27-08-2018,Cash,Groceries,Milk,36,Expense,INR,2018,August,TXN2261
27-08-2018,Cash,Groceries,Biscuits,45,Expense,INR,2018,August,TXN2262
27-08-2018,Cash,Groceries,breakfast,60,Expense,INR,2018,August,TXN2263
27-08-2018,Cash,Groceries,curd,20,Expense,INR,2018,August,TXN2264
28-08-2018,Saving Bank account 1,Mutual Funds,No notes available!,6.75,Income,INR,2018,August,TXN2265
28-08-2018,Saving Bank account 1,Mutual Funds,No notes available!,18,Income,INR,2018,August,TXN2266
29-08-2018,Cash,Groceries,Grocery,27,Expense,INR,2018,August,TXN2267
29-08-2018,Cash,Groceries,Milk,36,Expense,INR,2018,August,TXN2268
29-08-2018,Cash,Groceries,Ice cream,15,Expense,INR,2018,August,TXN2269
30-08-2018,Cash,Groceries,Sweets,78,Expense,INR,2018,August,TXN2270
30-08-2018,Cash,Utilities,Kirana,343,Expense,INR,2018,August,TXN2271
31-08-2018,Cash,Groceries,Milk,36,Expense,INR,2018,August,TXN2272
31-08-2018,Saving Bank account 1,Salary,No notes available!,70255,Income,INR,2018,August,TXN2273
31-08-2018,Credit Card,Groceries,Dinner,510.85,Expense,INR,2018,August,TXN2274
31-08-2018,Cash,Miscellaneous,No notes available!,118,Expense,INR,2018,August,TXN2275
31-08-2018,Cash,Healthcare,Pocket money,1000,Expense,INR,2018,August,TXN2276
03-09-2018,Cash,Healthcare,Pocket money,2000,Expense,INR,2018,September,TXN2277
05-09-2018,Saving Bank account 1,Groceries,breakfast,18,Expense,INR,2018,September,TXN2278
05-09-2018,Saving Bank account 1,Groceries,Milk,36,Expense,INR,2018,September,TXN2279
05-09-2018,Cash,Groceries,snacks,24,Expense,INR,2018,September,TXN2280
05-09-2018,Cash,Groceries,snacks,40,Expense,INR,2018,September,TXN2281
05-09-2018,Cash,Groceries,snacks,30,Expense,INR,2018,September,TXN2282
05-09-2018,Cash,Discretionary,Laundry,77,Expense,INR,2018,September,TXN2283
06-09-2018,Cash,Groceries,snacks,55,Expense,INR,2018,September,TXN2284
07-09-2018,Cash,Groceries,Milk,37,Expense,INR,2018,September,TXN2285
